time,ax,ay,az,gx,gy,gz,label
11376,-5.152,0.287,11.447,1.304,3.287,-2.563,0
11400,-5.171,0.254,11.332,1.220,4.440,-2.739,0
11424,-5.076,0.144,11.315,0.449,5.157,-2.869,0
11448,-5.174,0.273,11.308,1.097,4.531,-2.770,0
11472,-5.131,0.220,11.437,0.853,3.760,-2.518,0
11496,-5.195,0.225,11.418,0.914,4.882,-2.640,0
11520,-5.193,0.249,11.380,1.823,4.111,-2.777,0
11544,-5.205,0.239,11.293,1.578,4.302,-2.785,0
11568,-5.234,0.223,11.272,1.265,4.920,-2.625,0
11592,-5.227,0.244,11.310,1.891,3.875,-2.556,0
11616,-5.234,0.259,11.241,1.556,3.730,-2.876,0
11640,-5.258,0.287,11.253,0.746,3.951,-3.189,0
11664,-5.344,0.311,11.303,0.441,2.768,-2.754,0
11688,-5.265,0.204,11.217,0.701,2.333,-2.548,0
11712,-5.253,0.247,11.198,1.174,2.424,-3.014,0
11736,-5.303,0.304,11.248,0.464,2.592,-2.770,0
11760,-5.303,0.278,11.329,-0.055,2.211,-2.838,0
11784,-5.270,0.273,11.143,-0.345,2.775,-3.052,0
11808,-5.315,0.254,11.229,-0.361,2.310,-2.731,0
11832,-5.334,0.266,11.238,-0.353,2.371,-2.892,0
11856,-5.332,0.273,11.195,-0.238,3.432,-2.968,0
11880,-5.339,0.271,11.270,0.105,3.623,-2.701,0
11904,-5.377,0.254,11.267,1.189,3.676,-2.716,0
11928,-5.476,0.227,11.162,1.181,4.913,-3.258,0
11952,-5.363,0.239,11.322,0.639,4.226,-2.869,0
11976,-5.456,0.263,11.183,1.265,5.562,-3.304,0
12000,-5.428,0.280,11.176,1.594,5.707,-3.708,0
12024,-5.456,0.261,11.167,0.388,5.478,-3.770,0
12048,-5.485,0.237,11.250,-0.048,5.607,-3.502,0
12072,-5.528,0.254,11.078,0.647,6.943,-3.762,0
12096,-5.430,0.306,10.992,0.342,5.325,-3.915,0
12120,-5.583,0.268,11.193,0.006,3.432,-3.029,0
12144,-5.600,0.273,11.116,0.647,3.615,-3.396,0
